"total_points","was_home","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","transfers_in","transfers_out","Player ID","xG","xA","Matchday","Date","Away Team","Home Team","Away Team Strength","Home Team Strength","Away Team Score","Home Team Score"
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",79128,517024,129,"0.88","0.26",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,130,"0.00","0.00",1,2024-08-17,"Brighton","Everton",3,3,3,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,31,130,"0.00","0.00",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,24,130,"0.00","0.00",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,14,130,"0.00","0.00",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,11,130,"0.00","0.00",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,131,"0.00","0.00",1,2024-08-17,"Brighton","Everton",3,3,3,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",109,5471,131,"0.00","0.00",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1321,2141,131,"0.00","0.00",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",2020,2155,131,"0.00","0.00",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1024,1463,131,"0.00","0.00",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,610,"0.00","0.00",1,2024-08-19,"Spurs","Leicester",3,2,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",3591,2024,610,"0.00","0.00",2,2024-08-24,"Everton","Spurs",3,3,0,4
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",6169,4361,610,"0.00","0.00",3,2024-09-01,"Spurs","Newcastle",3,4,1,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",10285,5584,610,"0.00","0.00",4,2024-09-15,"Arsenal","Spurs",5,3,1,0
1,TRUE,2,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,2,0.2,0,"0.00","0.00","0.00","0.00",4714,3322,610,"0.00","0.00",5,2024-09-21,"Brentford","Spurs",3,3,1,3
1,TRUE,90,0,0,0,2,0,0,0,0,0,1,0,5,10,0,0,1,1,"0.00","0.00","0.00","2.03",0,0,513,"0.00","0.00",1,2024-08-17,"Aston Villa","West Ham",3,3,2,1
6,FALSE,90,0,0,1,0,0,0,0,0,0,2,0,24,15.8,0,0,1.6,1,"0.00","0.00","0.00","1.35",27253,37920,513,"0.00","0.00",2,2024-08-24,"West Ham","Crystal Palace",3,3,2,0
1,TRUE,45,0,0,0,2,0,0,0,0,0,3,0,2,21.4,0,0,2.1,1,"0.00","0.00","0.00","1.71",66034,78395,513,"0.00","0.00",3,2024-08-31,"Man City","West Ham",5,3,3,1
3,FALSE,90,0,0,0,1,0,0,0,0,0,4,0,12,31.6,0,0,3.2,1,"0.00","0.00","0.00","1.54",41685,128200,513,"0.00","0.00",4,2024-09-14,"West Ham","Fulham",3,3,1,1
1,TRUE,90,0,0,0,3,0,0,0,0,0,2,0,-1,21,0,0,2.1,1,"0.00","0.00","0.00","2.19",21391,35639,513,"0.00","0.00",5,2024-09-21,"Chelsea","West Ham",3,3,3,0
2,TRUE,72,0,0,0,1,0,0,0,0,0,0,0,3,4.6,16.8,2,2.3,1,"0.00","0.07","0.07","1.76",0,0,514,"0.58","0.74",1,2024-08-17,"Aston Villa","West Ham",3,3,2,1
8,FALSE,90,1,0,1,0,0,0,0,0,0,0,0,26,47.2,63.1,21,13.1,1,"0.10","0.25","0.35","1.35",16308,79490,514,"0.58","0.74",2,2024-08-24,"West Ham","Crystal Palace",3,3,2,0
5,TRUE,85,0,1,0,3,0,0,0,0,0,0,0,20,12.8,26.1,24,6.3,1,"0.08","0.22","0.30","2.78",37113,87961,514,"0.58","0.74",3,2024-08-31,"Man City","West Ham",5,3,3,1
5,FALSE,90,0,1,0,1,0,0,0,0,0,0,0,14,33.8,23.5,27,8.4,1,"0.28","0.09","0.37","1.54",82685,86565,514,"0.58","0.74",4,2024-09-14,"West Ham","Fulham",3,3,1,1
2,TRUE,90,0,0,0,3,0,0,0,0,0,0,0,14,9.4,20.3,27,5.7,1,"0.12","0.11","0.23","2.19",76003,42652,514,"0.58","0.74",5,2024-09-21,"Chelsea","West Ham",3,3,3,0
5,TRUE,90,0,1,0,2,0,0,0,0,0,0,0,8,3.4,20.8,35,5.9,1,"1.10","0.12","1.22","2.03",0,0,530,"1.51","0.43",1,2024-08-17,"Aston Villa","West Ham",3,3,2,1
8,FALSE,77,1,0,1,0,0,0,0,1,0,0,1,28,36,14.8,33,8.4,1,"0.15","0.10","0.25","1.32",22938,13659,530,"1.51","0.43",2,2024-08-24,"West Ham","Crystal Palace",3,3,2,0
1,TRUE,13,0,0,0,1,0,0,0,0,0,0,0,2,0,0.5,8,0.7,0,"0.13","0.08","0.21","0.76",113077,43386,530,"1.51","0.43",3,2024-08-31,"Man City","West Ham",5,3,3,1
1,FALSE,45,0,0,0,1,0,0,0,0,0,0,0,1,1.4,0.7,8,1,1,"0.07","0.00","0.07","0.78",51985,48595,530,"1.51","0.43",4,2024-09-14,"West Ham","Fulham",3,3,1,1
0,TRUE,52,0,0,0,1,0,0,0,1,0,0,0,9,12.6,12.6,21,4.6,0,"0.06","0.13","0.19","1.26",10799,31851,530,"1.51","0.43",5,2024-09-21,"Chelsea","West Ham",3,3,3,0
1,TRUE,17,0,0,0,1,0,0,0,0,0,0,0,9,8.2,29.4,6,4.4,0,"0.00","0.17","0.17","0.27",0,0,587,"0.06","0.19",1,2024-08-17,"Aston Villa","West Ham",3,3,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",5711,17530,587,"0.06","0.19",2,2024-08-24,"West Ham","Crystal Palace",3,3,2,0
1,TRUE,4,0,0,0,0,0,0,0,0,0,0,0,5,3,0.3,19,2.2,0,"0.06","0.00","0.06","0.22",2798,28814,587,"0.06","0.19",3,2024-08-31,"Man City","West Ham",5,3,3,1
1,FALSE,45,0,0,0,0,0,0,0,0,0,0,0,3,6.2,0.7,2,0.9,0,"0.00","0.01","0.01","0.76",3370,13949,587,"0.06","0.19",4,2024-09-14,"West Ham","Fulham",3,3,1,1
1,TRUE,53,0,0,0,3,0,0,0,0,0,0,0,4,2.6,1.7,0,0.4,1,"0.00","0.01","0.01","1.20",1332,6324,587,"0.06","0.19",5,2024-09-21,"Chelsea","West Ham",3,3,3,0
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,536,"0.00","0.00",1,2024-08-17,"Wolves","Arsenal",3,5,0,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",5762,5492,536,"0.00","0.00",2,2024-08-25,"Chelsea","Wolves",3,3,6,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",12516,11685,536,"0.00","0.00",3,2024-08-31,"Wolves","Nott'm Forest",3,3,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",8566,18180,536,"0.00","0.00",4,2024-09-15,"Newcastle","Wolves",4,3,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",3092,6166,536,"0.00","0.00",5,2024-09-21,"Wolves","Aston Villa",3,3,1,3
1,FALSE,6,0,0,0,0,0,0,0,0,0,0,0,4,3,14.3,2,1.9,0,"0.00","0.05","0.05","0.00",0,0,537,"0.00","0.05",1,2024-08-17,"Wolves","Arsenal",3,5,0,2
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",4338,2295,537,"0.00","0.05",2,2024-08-25,"Chelsea","Wolves",3,3,6,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",5891,4617,537,"0.00","0.05",3,2024-08-31,"Wolves","Nott'm Forest",3,3,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1343,8494,537,"0.00","0.05",4,2024-09-15,"Newcastle","Wolves",4,3,2,1
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,2852,537,"0.00","0.05",5,2024-09-21,"Wolves","Aston Villa",3,3,1,3
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,132,"0.00","0.00",1,2024-08-17,"Brighton","Everton",3,3,3,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",61,164,132,"0.00","0.00",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",77,120,132,"0.00","0.00",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",114,158,132,"0.00","0.00",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",72,75,132,"0.00","0.00",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,133,"0.00","0.00",1,2024-08-17,"Brighton","Everton",3,3,3,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",320,488,133,"0.00","0.00",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",400,999,133,"0.00","0.00",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,1018,133,"0.00","0.00",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,311,133,"0.00","0.00",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
4,FALSE,45,0,1,0,0,0,0,0,0,0,0,0,18,25,31.4,8,6.4,1,"0.00","0.65","0.65","0.25",0,0,135,"0.48","1.10",1,2024-08-17,"Brighton","Everton",3,3,3,0
2,TRUE,89,0,0,0,1,0,0,0,0,0,0,0,4,8.8,29.3,29,6.7,1,"0.08","0.24","0.32","1.32",18206,13431,135,"0.48","1.10",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
4,FALSE,71,0,1,0,1,0,0,0,1,0,0,0,12,2.2,0.8,23,2.6,1,"0.40","0.01","0.41","1.13",27379,28045,135,"0.48","1.10",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
2,TRUE,67,0,0,1,0,0,0,0,1,0,0,0,6,5.6,34.1,12,5.2,1,"0.00","0.20","0.20","0.21",180124,56673,135,"0.48","1.10",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",13980,24703,135,"0.48","1.10",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
8,FALSE,88,1,0,1,0,0,0,0,0,0,0,0,27,48.2,4.1,80,13.2,1,"0.97","0.04","1.01","0.45",0,0,136,"1.66","0.78",1,2024-08-17,"Brighton","Everton",3,3,3,0
6,TRUE,89,0,1,0,1,0,0,0,0,0,0,1,20,16.6,13.5,6,3.6,1,"0.00","0.58","0.58","1.32",182528,29659,136,"1.66","0.78",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
2,FALSE,84,0,0,0,1,0,0,0,0,0,0,0,13,5.8,27,12,4.5,1,"0.04","0.14","0.18","2.08",291730,116398,136,"1.66","0.78",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
3,TRUE,90,0,0,1,0,0,0,0,0,0,0,0,3,11.4,6.6,60,7.8,1,"0.65","0.02","0.67","0.35",499956,138016,136,"1.66","0.78",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",86267,83403,136,"1.66","0.78",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,137,"0.00","0.00",1,2024-08-17,"Brighton","Everton",3,3,3,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",976,3619,137,"0.00","0.00",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1535,4964,137,"0.00","0.00",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",3935,4769,137,"0.00","0.00",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",9662,3158,137,"0.00","0.00",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,139,"0.00","0.00",1,2024-08-17,"Brighton","Everton",3,3,3,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",711,1483,139,"0.00","0.00",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1928,2091,139,"0.00","0.00",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,4075,139,"0.00","0.00",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,1175,139,"0.00","0.00",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,140,"0.00","0.00",1,2024-08-17,"Brighton","Everton",3,3,3,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",383,577,140,"0.00","0.00",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",707,831,140,"0.00","0.00",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1501,916,140,"0.00","0.00",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",450,531,140,"0.00","0.00",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
7,FALSE,90,0,0,1,0,0,0,0,0,0,1,1,31,18.6,0,0,1.9,1,"0.00","0.00","0.00","0.45",0,0,142,"0.00","0.00",1,2024-08-17,"Brighton","Everton",3,3,3,0
2,TRUE,90,0,0,0,1,0,0,0,0,0,2,0,15,21.8,0,0,2.2,1,"0.00","0.00","0.00","1.43",53541,11392,142,"0.00","0.00",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",131835,48629,142,"0.00","0.00",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",90485,64514,142,"0.00","0.00",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",3921,57147,142,"0.00","0.00",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,143,"0.00","0.00",1,2024-08-17,"Brighton","Everton",3,3,3,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,841,143,"0.00","0.00",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,270,143,"0.00","0.00",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,143,143,"0.00","0.00",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,52,143,"0.00","0.00",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
6,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,28,18.8,0.5,0,1.9,1,"0.00","0.00","0.00","0.45",0,0,144,"0.05","0.08",1,2024-08-17,"Brighton","Everton",3,3,3,0
1,TRUE,90,0,0,0,1,0,0,0,1,0,0,0,7,20.8,1,4,2.6,1,"0.00","0.02","0.02","1.43",6479,2296,144,"0.05","0.08",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
2,FALSE,90,0,0,0,1,0,0,0,0,0,0,0,11,22.6,4.9,6,3.4,1,"0.05","0.04","0.09","2.08",9416,5953,144,"0.05","0.08",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
6,TRUE,90,0,0,1,0,0,0,0,0,0,0,0,28,15.6,2.2,2,2,1,"0.00","0.02","0.02","0.35",35304,9328,144,"0.05","0.08",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",14148,5721,144,"0.05","0.08",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
8,FALSE,90,0,0,1,0,0,0,0,0,0,0,2,34,20.6,1.3,0,2.2,1,"0.00","0.00","0.00","0.45",0,0,145,"0.05","0.48",1,2024-08-17,"Brighton","Everton",3,3,3,0
2,TRUE,90,0,0,0,1,0,0,0,0,0,0,0,16,16.6,25.9,2,4.5,1,"0.00","0.45","0.45","1.43",111524,12406,145,"0.05","0.48",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
2,FALSE,71,0,0,0,1,0,0,0,0,0,0,0,5,7.2,1.7,5,1.4,1,"0.05","0.01","0.06","1.13",82723,45202,145,"0.05","0.48",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
7,TRUE,90,0,0,1,0,0,0,0,1,0,0,2,31,18.6,3.6,0,2.2,1,"0.00","0.02","0.02","0.35",71773,52247,145,"0.05","0.48",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",100292,14833,145,"0.05","0.48",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,146,"0.00","0.00",1,2024-08-17,"Brighton","Everton",3,3,3,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",245,7378,146,"0.00","0.00",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
4,FALSE,90,0,0,0,1,0,0,0,0,0,6,0,18,52,0,0,5.2,1,"0.00","0.00","0.00","2.08",3241,5681,146,"0.00","0.00",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
5,TRUE,90,0,0,1,0,0,0,0,1,0,1,0,25,9.2,0,0,0.9,1,"0.00","0.00","0.00","0.35",175017,33672,146,"0.00","0.00",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",45653,8671,146,"0.00","0.00",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
1,FALSE,14,0,0,0,0,0,0,0,0,0,0,0,9,5.6,0.7,2,0.8,0,"0.00","0.02","0.02","0.00",0,0,147,"0.00","0.02",1,2024-08-17,"Brighton","Everton",3,3,3,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",409,1087,147,"0.00","0.02",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",494,1641,147,"0.00","0.02",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",667,1249,147,"0.00","0.02",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",377,694,147,"0.00","0.02",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
12,FALSE,90,1,1,1,0,0,0,0,0,0,0,3,41,61.4,24.8,25,11.1,1,"0.20","0.04","0.24","0.45",0,0,148,"1.59","0.20",1,2024-08-17,"Brighton","Everton",3,3,3,0
9,TRUE,78,1,0,0,1,0,0,0,0,0,0,3,38,40.8,23.7,59,12.4,1,"1.11","0.02","1.13","1.32",251535,31415,148,"1.59","0.20",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
2,FALSE,84,0,0,0,1,0,0,0,0,0,0,0,3,0.4,2.8,6,0.9,1,"0.10","0.01","0.11","2.08",768178,117881,148,"1.59","0.20",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
2,TRUE,84,0,0,1,0,0,0,0,0,0,0,0,5,2.4,5.5,49,5.7,1,"0.18","0.13","0.31","0.35",740161,166596,148,"1.59","0.20",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",304848,133512,148,"1.59","0.20",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
6,FALSE,90,0,1,1,0,0,0,0,0,0,0,0,20,31,16.3,0,4.7,1,"0.00","0.02","0.02","0.45",0,0,149,"0.00","0.02",1,2024-08-17,"Brighton","Everton",3,3,3,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",9078,2098,149,"0.00","0.02",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",1145,5602,149,"0.00","0.02",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",104,3693,149,"0.00","0.02",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",116,982,149,"0.00","0.02",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",0,0,595,"0.00","0.00",1,2024-08-17,"Brighton","Everton",3,3,3,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",267,590,595,"0.00","0.00",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",155,890,595,"0.00","0.00",3,2024-08-31,"Brighton","Arsenal",3,5,1,1
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",63,792,595,"0.00","0.00",4,2024-09-14,"Ipswich","Brighton",2,3,0,0
0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00","0.00","0.00","0.00",15,262,595,"0.00","0.00",5,2024-09-22,"Nott'm Forest","Brighton",3,3,NA,NA
1,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,"0.00","0.00","0.00","0.00",0,0,600,"0.52","0.39",1,2024-08-17,"Brighton","Everton",3,3,3,0
1,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,3,5.4,0.3,5,1.1,0,"0.02","0.03","0.05","0.10",282,170,600,"0.52","0.39",2,2024-08-24,"Man Utd","Brighton",3,3,1,2
